post_id,platform,post_type,post_time,publish_hour,post_day,region,category,title,title_length,description_length,tags,creator_followers,likes,dislikes,comments,shares,views,engagement_rate,sentiment_score,viral_label,video_length
9598,Facebook,reel,2023-03-01T03:00:00.000000000,3,Friday,Germany,Education,Travel Diary,2,110,#sports #highlights,7290179,100,912,69,475,7100,0.090691452,neutral,1,22
9599,Twitter,poll,2022-05-06T21:00:00.000000000,21,Sunday,Canada,Gaming,Epic Gaming Moments,2,43,#gamers #play,2548858,482,273,138,59,26028,0.026086288,neutral,1,12
9600,Instagram,image,2024-03-21T14:00:00.000000000,14,Sunday,Australia,Comedy,Daily Vlog,2,276,#education #learning,5000760,959,1577,448,735,84392,0.025381252,positive,0,0
9601,YouTube,video,2023-02-10T00:00:00.000000000,0,Monday,US,Fashion,Streetwear Collection 2024,2,232,#casualstyle #fashionblog,4224003,2355,495,26,321,56520,0.047805241,positive,1,228
9602,Twitter,carousel,2023-04-05T15:00:00.000000000,15,Monday,Japan,Gaming,Beginner’s Guide to eSports,3,96,#gaming #esports,9690556,4990,1747,96,405,179640,0.030566519,neutral,1,16
9603,YouTube,article,2023-06-08T18:00:00.000000000,18,Saturday,Japan,Education,Funny Moments,2,134,#sports #highlights,8095656,3328,100,256,88,239616,0.015324455,positive,1,0
9604,LinkedIn,live,2022-02-17T02:00:00.000000000,2,Tuesday,US,Music,Movie Review,2,270,#fashion #ootd,7606994,598,556,135,312,42458,0.024611979,mixed,1,29
9605,Twitter,carousel,2024-08-03T02:00:00.000000000,2,Wednesday,Japan,Travel,Top Beaches to Visit,2,11,#luxurytravel #vacation,6650787,118,1105,75,298,3894,0.12605905,negative,0,9
9606,Instagram,poll,2022-12-01T07:00:00.000000000,7,Thursday,US,Fashion,Streetwear Collection 2024,2,231,#casualstyle #fashionblog,254881,904,1552,315,259,43392,0.034060793,neutral,1,48
9607,LinkedIn,image,2022-11-14T08:00:00.000000000,8,Friday,Australia,Fashion,Best Evening Dresses,3,293,#streetwear #style,5161023,2217,72,116,115,59859,0.040895423,negative,0,0
9608,Twitter,video,2023-04-29T04:00:00.000000000,4,Saturday,Canada,Fashion,Summer Outfit Trends,2,125,#streetwear #style,528397,2035,1037,384,142,40700,0.062922287,neutral,1,559
9609,YouTube,reel,2022-10-08T19:00:00.000000000,19,Saturday,Canada,Gaming,Epic Gaming Moments,2,132,#vr #gamingcommunity,3037186,712,1456,176,457,34176,0.039353951,negative,0,48
9610,LinkedIn,poll,2023-11-10T19:00:00.000000000,19,Friday,India,Sports,Top Football Highlights,3,115,#olympics #sports,6877872,2140,156,120,713,117700,0.025258919,neutral,1,47
9611,Instagram,video,2024-09-11T11:00:00.000000000,11,Monday,Germany,Health,Mindfulness & Meditation,2,134,#healthy #habits,1674633,1907,734,26,893,133490,0.021169967,mixed,1,575
9612,Twitter,video,2024-07-25T04:00:00.000000000,4,Thursday,UK,Fashion,Streetwear Collection 2024,3,156,#fashion #ootd,2838041,3295,131,36,171,184520,0.01897887,neutral,1,370
9613,YouTube,video,2022-11-09T16:00:00.000000000,16,Saturday,Brazil,Gaming,Top 10 PC Games 2024,3,177,#gaming #esports,6724060,3462,1361,245,313,304656,0.013195167,mixed,0,159
9614,YouTube,image,2022-03-22T09:00:00.000000000,9,Thursday,Germany,News,Tech Review,2,193,#news #update,8631851,4971,1018,440,761,357912,0.017244414,neutral,1,0
9615,TikTok,video,2024-09-06T15:00:00.000000000,15,Thursday,Japan,Comedy,Behind the Scenes,3,287,#sports #highlights,9477929,1737,1427,276,626,123327,0.021398223,positive,1,176
9616,LinkedIn,image,2023-06-06T04:00:00.000000000,4,Friday,Canada,Gaming,Epic Gaming Moments,2,69,#gaming #esports,3790868,634,1399,323,289,19654,0.063393539,negative,1,0
9617,Twitter,image,2024-11-18T20:00:00.000000000,20,Friday,UK,Technology,Funny Moments,2,178,#music #trending,9548846,337,1911,99,377,23927,0.033976931,mixed,1,0
9618,TikTok,story,2023-03-20T05:00:00.000000000,5,Sunday,Germany,News,Daily Vlog,2,242,#music #trending,95645,0,558,50,444,0,494.0,neutral,1,5
9619,YouTube,live,2023-12-14T09:00:00.000000000,9,Saturday,UK,Technology,Fitness Motivation,2,134,#travel #explore,2269849,617,106,497,680,16042,0.111824472,positive,1,48
9620,LinkedIn,video,2023-04-05T20:00:00.000000000,20,Saturday,Brazil,News,Daily Vlog,2,199,#sports #highlights,3084157,3451,1643,266,279,124236,0.032164331,neutral,1,76
9621,Facebook,story,2022-07-16T21:00:00.000000000,21,Sunday,UK,Gaming,Beginner’s Guide to eSports,3,291,#gaming #esports,7908873,2875,264,178,345,178250,0.019063007,negative,0,15
9622,YouTube,reel,2022-09-30T16:00:00.000000000,16,Sunday,Canada,Technology,Daily Vlog,2,105,#sports #highlights,6035538,558,1228,480,672,50220,0.034049501,neutral,1,47
9623,LinkedIn,story,2024-01-29T19:00:00.000000000,19,Saturday,US,Travel,Top Beaches to Visit,2,25,#travel #explore,7569304,4072,1102,314,342,146592,0.032252563,positive,0,11
9624,Facebook,live,2024-12-23T09:00:00.000000000,9,Tuesday,India,Gaming,Top 10 PC Games 2024,2,212,#gaming #esports,1624178,458,154,156,714,35724,0.037172848,neutral,1,59
9625,LinkedIn,story,2024-10-03T23:00:00.000000000,23,Friday,Canada,Fashion,Summer Outfit Trends,3,117,#streetwear #style,7684167,3334,1806,240,94,73348,0.050007498,neutral,1,47
9626,YouTube,live,2022-09-21T05:00:00.000000000,5,Friday,Japan,Fashion,Best Evening Dresses,2,260,#casualstyle #fashionblog,6479383,3335,987,38,175,160080,0.02216378,mixed,1,17
9627,Facebook,article,2024-11-02T12:00:00.000000000,12,Tuesday,Brazil,Technology,Cooking Tutorial,2,30,#fashion #ootd,7274196,44,996,92,374,1804,0.282548476,mixed,0,0
9628,LinkedIn,article,2022-06-20T12:00:00.000000000,12,Friday,India,Education,Behind the Scenes,3,288,#travel #explore,2613691,2237,246,379,399,127509,0.023645204,neutral,1,0
9629,Twitter,article,2022-09-18T06:00:00.000000000,6,Monday,Canada,Music,Behind the Scenes,3,265,#tech #review,7235211,233,530,87,260,17009,0.03409759,neutral,1,0
9630,Facebook,video,2024-09-15T03:00:00.000000000,3,Monday,Australia,News,Fitness Motivation,2,244,#fitness #motivation,692264,2031,857,67,520,140139,0.018681319,positive,1,541
9631,LinkedIn,reel,2023-12-27T12:00:00.000000000,12,Sunday,Germany,Education,Life Hacks,2,205,#music #trending,6920548,474,1971,485,657,41712,0.03874092,neutral,0,77
9632,Twitter,poll,2022-06-13T06:00:00.000000000,6,Tuesday,Germany,Comedy,Fitness Motivation,2,271,#fashion #ootd,225259,5058,537,509,405,247842,0.024095899,negative,1,34
9633,Facebook,carousel,2023-08-13T16:00:00.000000000,16,Saturday,Japan,Education,Tech Review,2,110,#sports #highlights,313385,387,728,268,249,16254,0.055613657,mixed,1,6
9634,LinkedIn,poll,2022-08-27T08:00:00.000000000,8,Tuesday,UK,Comedy,Travel Diary,2,61,#education #learning,2311893,1982,1177,10,933,130812,0.022360163,negative,1,48
9635,YouTube,image,2023-08-28T17:00:00.000000000,17,Monday,Japan,Gaming,Virtual Reality Adventures,2,171,#gaming #esports,4196348,576,153,126,319,23040,0.044312313,neutral,1,0
9636,Facebook,live,2023-02-22T03:00:00.000000000,3,Thursday,Australia,Education,Cooking Tutorial,2,19,#fashion #ootd,5544183,653,1709,172,282,25467,0.043466311,positive,1,22
9637,Facebook,poll,2022-03-13T06:00:00.000000000,6,Friday,Canada,News,Life Hacks,2,95,#fashion #ootd,5360365,573,91,484,684,24066,0.072339718,negative,1,21
9638,Twitter,carousel,2022-11-02T08:00:00.000000000,8,Wednesday,Brazil,Sports,Basketball Training Tips,3,273,#basketball #training,7073578,5006,1456,182,819,435522,0.013792613,neutral,1,5
9639,TikTok,live,2023-06-12T17:00:00.000000000,17,Wednesday,UK,Fashion,Casual Style Hacks,2,92,#outfitideas #trend,2979297,2304,337,385,420,92160,0.033734443,mixed,1,10
9640,TikTok,carousel,2024-05-07T08:00:00.000000000,8,Tuesday,Canada,Technology,Cooking Tutorial,2,47,#news #update,7463911,5007,1503,471,714,200280,0.030916562,neutral,0,5
9641,LinkedIn,reel,2024-08-24T21:00:00.000000000,21,Wednesday,Australia,Comedy,Cooking Tutorial,2,271,#fitness #motivation,2993354,3190,1716,170,124,63800,0.054607295,mixed,1,13
9642,YouTube,article,2024-12-08T07:00:00.000000000,7,Thursday,US,Sports,Olympics Moments,2,78,#cricket #worldcup,4336449,1257,1154,37,231,42738,0.035681696,positive,0,0
9643,Twitter,poll,2022-01-17T03:00:00.000000000,3,Wednesday,Australia,Music,Behind the Scenes,3,12,#sports #highlights,6836686,2556,449,16,438,92016,0.032711347,mixed,1,55
9644,Facebook,image,2022-03-21T07:00:00.000000000,7,Monday,UK,Health,Healthy Eating Habits,2,133,#healthy #habits,4108227,5031,809,76,375,352170,0.015566302,neutral,1,0
9645,TikTok,story,2024-05-10T03:00:00.000000000,3,Tuesday,Japan,News,Fitness Motivation,2,144,#fashion #ootd,4753760,1975,786,402,176,161950,0.015764027,positive,1,24
9646,Twitter,story,2023-02-06T06:00:00.000000000,6,Saturday,Japan,Technology,Movie Review,2,148,#sports #highlights,2719678,1398,272,128,133,46134,0.035959684,mixed,0,38
9647,Twitter,image,2024-05-31T16:00:00.000000000,16,Wednesday,US,Comedy,Life Hacks,2,89,#fashion #ootd,917923,4167,1952,66,54,325026,0.013189673,mixed,1,0
9648,Twitter,reel,2022-02-11T17:00:00.000000000,17,Friday,Brazil,Technology,Movie Review,2,171,#sports #highlights,2129504,4913,587,411,697,338997,0.017761167,negative,0,30
9649,Facebook,live,2024-01-01T23:00:00.000000000,23,Sunday,India,Health,Daily Fitness Routine,2,266,#fitness #lifestyle,5279480,3393,176,240,90,179829,0.020702886,mixed,1,8
9650,Instagram,story,2024-05-09T21:00:00.000000000,21,Sunday,Germany,Fashion,Summer Outfit Trends,2,127,#casualstyle #fashionblog,7851160,133,1719,165,240,3325,0.161755863,neutral,1,46
9651,Twitter,reel,2024-08-13T05:00:00.000000000,5,Tuesday,Germany,Comedy,Travel Diary,2,246,#fitness #motivation,8694535,4974,830,449,982,338232,0.01893665,positive,1,71
9652,Instagram,story,2023-01-11T04:00:00.000000000,4,Thursday,UK,Fashion,Casual Style Hacks,3,106,#casualstyle #fashionblog,9700020,1553,642,36,117,38825,0.043939628,neutral,1,42
9653,TikTok,story,2024-12-17T21:00:00.000000000,21,Monday,Brazil,Education,Top 10 Facts,3,260,#music #trending,5922343,2214,1898,465,627,194832,0.016968378,mixed,1,59
9654,YouTube,poll,2022-08-14T21:00:00.000000000,21,Sunday,Canada,Travel,Exploring Paris in 3 Days,2,262,#travel #explore,5011822,2105,1072,492,388,54730,0.054539475,neutral,0,10
9655,TikTok,reel,2024-02-22T12:00:00.000000000,12,Wednesday,US,Sports,Top Football Highlights,2,165,#olympics #sports,459620,2288,566,149,31,219648,0.011236109,negative,0,85
9656,YouTube,carousel,2023-06-13T09:00:00.000000000,9,Monday,Canada,Gaming,Beginner’s Guide to eSports,2,230,#gamers #play,1376401,3460,665,224,43,242200,0.015388045,neutral,1,19
9657,YouTube,image,2024-01-09T19:00:00.000000000,19,Thursday,Germany,Gaming,Epic Gaming Moments,2,37,#gamers #play,6411131,988,1378,101,321,19760,0.071352664,positive,1,0
9658,TikTok,story,2023-07-23T03:00:00.000000000,3,Sunday,Japan,Education,Exploring New Trends,3,66,#sports #highlights,1389145,1100,1735,97,172,35200,0.038890941,positive,1,34
9659,LinkedIn,article,2024-01-17T17:00:00.000000000,17,Saturday,Germany,Comedy,Top 10 Facts,3,49,#tech #review,7184547,3486,1331,225,58,216132,0.017438337,mixed,1,0
9660,Facebook,carousel,2023-07-02T02:00:00.000000000,2,Wednesday,US,Education,Top 10 Facts,3,205,#tech #review,4965630,4627,867,182,790,212842,0.026305775,positive,1,17
9661,Instagram,video,2024-01-15T14:00:00.000000000,14,Saturday,India,Sports,Olympics Moments,2,81,#cricket #worldcup,2462066,2124,1908,492,410,191160,0.015829589,neutral,1,434
9662,LinkedIn,carousel,2022-03-16T06:00:00.000000000,6,Saturday,Germany,Education,Exploring New Trends,3,191,#education #learning,8467236,464,1653,314,841,10208,0.158585562,mixed,1,5
9663,Instagram,article,2024-02-28T20:00:00.000000000,20,Tuesday,UK,Music,Tech Review,2,278,#education #learning,8126265,340,1798,25,75,26180,0.016806081,neutral,1,0
9664,Facebook,image,2022-03-14T22:00:00.000000000,22,Saturday,Canada,Technology,Tech Review,2,285,#sports #highlights,4374559,705,1069,167,434,25380,0.051455813,negative,0,0
9665,Twitter,video,2022-10-14T21:00:00.000000000,21,Tuesday,US,Technology,Cooking Tutorial,2,164,#fitness #motivation,4572571,1364,301,34,243,87296,0.018797897,neutral,1,500
9666,TikTok,poll,2022-09-02T17:00:00.000000000,17,Saturday,Australia,Sports,Basketball Training Tips,2,80,#sports #football,90068,3202,867,91,247,310594,0.011397479,positive,1,27
9667,LinkedIn,article,2023-03-02T05:00:00.000000000,5,Sunday,Canada,Travel,Backpacking Asia,2,267,#travel #explore,4416704,222,911,169,221,17094,0.035799942,positive,1,0
9668,Facebook,video,2022-04-04T03:00:00.000000000,3,Friday,Brazil,Sports,Basketball Training Tips,2,131,#cricket #worldcup,4202453,4036,407,387,453,302700,0.016108305,negative,1,135
9669,TikTok,reel,2024-08-02T00:00:00.000000000,0,Thursday,India,Fashion,Casual Style Hacks,3,57,#casualstyle #fashionblog,713085,1617,1212,208,143,118041,0.016672032,mixed,0,40
9670,LinkedIn,image,2022-05-29T12:00:00.000000000,12,Wednesday,Canada,Music,Funny Moments,2,227,#news #update,9949779,2242,821,23,339,107616,0.024196921,positive,1,0
9671,YouTube,reel,2024-07-31T16:00:00.000000000,16,Monday,Brazil,Gaming,Virtual Reality Adventures,2,19,#pcgames #gamerlife,2995559,4739,1853,296,761,345947,0.016753963,positive,1,56
9672,LinkedIn,carousel,2023-03-24T12:00:00.000000000,12,Sunday,India,News,Breaking News,2,192,#funny #viral,9106731,1553,1152,35,109,71438,0.023754532,positive,1,28
9673,Twitter,poll,2024-06-10T14:00:00.000000000,14,Monday,Australia,Gaming,Top 10 PC Games 2024,2,138,#vr #gamingcommunity,7497761,1935,560,42,423,123840,0.019379688,negative,1,41
9674,Twitter,image,2024-02-15T08:00:00.000000000,8,Wednesday,Brazil,Travel,Backpacking Asia,2,253,#backpacking #travelgram,7031199,2504,1560,361,325,125200,0.02547903,negative,1,0
9675,Instagram,poll,2024-09-07T15:00:00.000000000,15,Thursday,Germany,News,Movie Review,2,238,#travel #explore,9526417,477,1289,320,321,26235,0.042613203,positive,1,47
9676,LinkedIn,story,2022-07-16T20:00:00.000000000,20,Thursday,Australia,Gaming,Virtual Reality Adventures,3,36,#vr #gamingcommunity,6464762,432,1141,130,351,34560,0.02641706,mixed,1,29
9677,YouTube,image,2022-02-10T09:00:00.000000000,9,Saturday,Canada,Comedy,Behind the Scenes,3,43,#funny #viral,6699851,4966,463,252,720,278096,0.021352262,positive,1,0
9678,Twitter,article,2022-12-05T15:00:00.000000000,15,Monday,Brazil,Technology,Movie Review,2,45,#travel #explore,864367,2954,143,212,321,254044,0.013725915,neutral,0,0
9679,Instagram,reel,2024-11-01T08:00:00.000000000,8,Wednesday,Germany,Gaming,Epic Gaming Moments,2,207,#vr #gamingcommunity,2720913,4869,441,411,704,267795,0.022345367,neutral,1,33
9680,YouTube,carousel,2022-09-30T14:00:00.000000000,14,Saturday,US,Travel,Top Beaches to Visit,3,14,#luxurytravel #vacation,7356370,2183,1223,149,98,52392,0.046380242,mixed,1,19
9681,YouTube,video,2024-12-26T02:00:00.000000000,2,Wednesday,US,Music,Fitness Motivation,2,220,#fashion #ootd,6454216,4282,1180,356,843,278330,0.019692381,positive,0,345
9682,YouTube,live,2024-03-11T08:00:00.000000000,8,Monday,Canada,Travel,Exploring Paris in 3 Days,2,176,#travel #explore,7099027,2030,486,31,928,198940,0.015024555,mixed,1,44
9683,Facebook,live,2023-07-12T07:00:00.000000000,7,Wednesday,UK,News,Cooking Tutorial,2,132,#fashion #ootd,2514209,640,859,318,337,45440,0.028498493,neutral,1,45
9684,Twitter,poll,2022-05-27T14:00:00.000000000,14,Wednesday,India,Health,Mindfulness & Meditation,2,18,#healthy #habits,3932052,1566,1157,195,123,106488,0.017691968,positive,0,32
9685,Facebook,image,2024-04-30T04:00:00.000000000,4,Saturday,US,News,Exploring New Trends,3,184,#music #trending,7520006,4949,1935,222,16,123725,0.041923282,positive,1,0
9686,Facebook,image,2023-07-19T04:00:00.000000000,4,Tuesday,US,Comedy,Travel Diary,2,31,#fashion #ootd,3414283,4845,147,466,991,140505,0.044852177,neutral,1,0
9687,Twitter,story,2024-06-08T04:00:00.000000000,4,Tuesday,India,Technology,Exploring New Trends,3,297,#funny #viral,6941767,3539,1359,228,287,148638,0.027274134,mixed,1,54
9688,LinkedIn,poll,2024-10-12T01:00:00.000000000,1,Friday,Germany,Music,Top 10 Facts,3,99,#tech #review,2866097,2610,1094,45,434,93960,0.032875342,mixed,1,54
9689,TikTok,video,2023-05-16T12:00:00.000000000,12,Saturday,Australia,Sports,Cricket World Cup Updates,3,178,#olympics #sports,9011298,130,1256,173,126,8190,0.052374557,negative,1,426
9690,Instagram,carousel,2023-04-03T08:00:00.000000000,8,Friday,US,Comedy,Cooking Tutorial,2,84,#sports #highlights,3079478,3375,1357,275,617,202500,0.021071501,negative,1,15
9691,TikTok,image,2024-11-16T04:00:00.000000000,4,Thursday,Brazil,Comedy,Exploring New Trends,3,129,#sports #highlights,5682680,3358,810,66,162,114172,0.031408477,negative,1,0
9692,TikTok,live,2024-05-13T17:00:00.000000000,17,Tuesday,US,Education,Cooking Tutorial,2,118,#tech #review,689414,3407,665,262,290,214641,0.018444666,mixed,0,57
9693,TikTok,image,2023-10-05T21:00:00.000000000,21,Tuesday,Germany,News,Breaking News,2,114,#travel #explore,8597779,3046,89,13,789,234542,0.016406373,positive,1,0
9694,TikTok,poll,2022-07-11T23:00:00.000000000,23,Tuesday,US,Education,Tech Review,2,196,#education #learning,2897377,4777,1357,347,934,329613,0.018379074,positive,1,41
9695,Twitter,poll,2023-11-29T00:00:00.000000000,0,Tuesday,Canada,News,Cooking Tutorial,2,157,#tech #review,9976054,2525,198,206,453,179275,0.017760325,negative,1,7
9696,TikTok,image,2022-07-13T10:00:00.000000000,10,Thursday,India,News,Fitness Motivation,2,239,#travel #explore,399776,256,1184,204,231,22784,0.030326969,mixed,1,0
9697,Instagram,image,2023-10-14T08:00:00.000000000,8,Monday,Canada,News,Behind the Scenes,3,103,#tech #review,7819995,93,537,83,381,8091,0.068833416,negative,1,0
9698,LinkedIn,story,2022-12-31T11:00:00.000000000,11,Thursday,Japan,Sports,Olympics Moments,2,113,#olympics #sports,2278857,4741,1144,318,777,388762,0.015011717,mixed,1,15
9699,Twitter,image,2022-07-31T18:00:00.000000000,18,Monday,Canada,Gaming,Beginner’s Guide to eSports,2,180,#gamers #play,2453428,4027,300,310,305,310079,0.01497033,mixed,1,0
9700,TikTok,reel,2022-06-17T02:00:00.000000000,2,Friday,Brazil,Technology,Funny Moments,2,265,#tech #review,956237,3495,723,241,307,146790,0.027542561,negative,0,48
9701,YouTube,image,2024-03-15T07:00:00.000000000,7,Tuesday,US,Health,Daily Fitness Routine,3,59,#health #wellness,9127713,4764,1598,218,164,300132,0.017145732,positive,0,0
9702,Twitter,carousel,2023-10-17T08:00:00.000000000,8,Saturday,US,Music,Top 10 Facts,3,223,#travel #explore,3155901,3962,962,297,303,249606,0.018276731,positive,1,25
9703,LinkedIn,carousel,2023-12-03T19:00:00.000000000,19,Saturday,US,Fashion,Casual Style Hacks,3,278,#casualstyle #fashionblog,7820866,1210,1459,74,223,85910,0.017541409,mixed,1,13
9704,TikTok,article,2024-06-19T10:00:00.000000000,10,Monday,Australia,Sports,Olympics Moments,3,234,#sports #football,8779826,4994,67,426,968,429484,0.014873628,neutral,0,0
9705,Facebook,story,2024-03-09T20:00:00.000000000,20,Sunday,Brazil,Education,Funny Moments,2,114,#travel #explore,3929090,1456,1788,207,155,68432,0.02656613,neutral,1,39
9706,Twitter,video,2024-03-10T19:00:00.000000000,19,Sunday,US,Travel,Top Beaches to Visit,2,38,#backpacking #travelgram,4907945,283,1945,245,201,24338,0.029951929,neutral,0,155
9707,YouTube,poll,2022-05-10T19:00:00.000000000,19,Sunday,Australia,News,Fitness Motivation,2,64,#funny #viral,930583,158,458,140,217,15326,0.033600835,negative,1,41
9708,Twitter,video,2024-10-17T05:00:00.000000000,5,Thursday,Brazil,Travel,Exploring Paris in 3 Days,2,145,#travel #explore,7680927,14,1537,63,449,518,1.013487476,positive,1,344
9709,Facebook,image,2022-08-20T00:00:00.000000000,0,Monday,Japan,Comedy,Exploring New Trends,3,239,#fashion #ootd,9459887,2901,397,26,379,133446,0.02477388,neutral,1,0
